Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Costos,Ingresos,Utilidad Bruta,"Amort, Gastos Fin, Impuestos ",Utilidad Neta,ROS,Margen_Utilidad_Bruta,Rentabilidad_Costos,Rentabilidad_Bruta
2018-09-21,23,6,17.6,95,1.7,974,16.7,0.0,1.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,23.958333333333336,3.296232876712331,0.9674828767123307,2.3287500000000003,0.09720000000000001,13.758189398451467,11.270635359116024,15.95303867403316
2018-09-21,45,7,17.6,96,1.7,310,16.9,0.0,5.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,46.875,26.212899543378995,21.656649543378997,4.55625,0.09720000000000001,55.92085235920853,22.051243093922654,126.86464088397791
2018-09-21,127,8,17.8,97,2.0,1284,17.3,0.09,4.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,132.29166666666669,111.62956621004568,98.77081621004568,12.858750000000002,0.09720000000000001,84.38140437924712,62.23350828729283,540.2624309392265
2018-09-21,47,9,18.2,96,1.3,1251,17.5,0.21,1.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,48.958333333333336,28.29623287671233,23.537482876712332,4.758750000000001,0.09720000000000001,57.79656076945498,23.03129834254144,136.9475138121547
2018-09-21,78,10,18.4,96,2.0,1124,17.7,0.32,1.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,81.25,60.587899543378995,52.690399543378994,7.897500000000001,0.09720000000000001,74.56972251492799,38.2221546961326,293.23204419889504
2018-09-21,98,11,18.9,91,1.8,1938,17.3,0.64,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,102.08333333333334,81.42123287671234,71.49873287671234,9.922500000000001,0.09720000000000001,79.75957506290187,48.022707182320445,394.06077348066304
2018-09-21,143,12,19.1,91,2.0,1971,17.5,0.63,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,148.95833333333334,128.29623287671234,113.81748287671233,14.478750000000002,0.09720000000000001,86.12893955359708,70.0739502762431,620.9254143646409
2018-09-21,600,13,19.8,88,0.9,1796,17.7,0.65,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,625.0,604.337899543379,543.587899543379,60.75000000000001,0.09720000000000001,96.69406392694063,294.0165745856354,2924.8618784530386
2018-09-21,972,14,21.4,76,1.4,2000,16.9,1.5,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,1012.5000000000001,991.8378995433791,893.4228995433791,98.41500000000002,0.09720000000000001,97.95929872033372,476.30685082872935,4800.276243093923
2018-09-21,1288,15,21.8,76,1.4,2000,17.3,1.2,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1341.6666666666667,1321.0045662100458,1190.5945662100457,130.41000000000003,0.09720000000000001,98.45996766782949,631.1555801104973,6393.370165745857
2018-09-21,1550,16,21.5,78,1.2,2000,17.4,0.51,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1614.5833333333335,1593.9212328767126,1436.9837328767126,156.93750000000003,0.09720000000000001,98.72028281042864,759.5428176795582,7714.226519337018
2018-09-21,1904,17,21.2,77,1.2,2000,16.9,0.31,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1983.3333333333335,1962.6712328767126,1769.8912328767126,192.78000000000003,0.09720000000000001,98.95821342235524,933.0125966850829,9498.89502762431
2018-09-21,2235,18,20.9,77,0.6,2000,16.7,0.23,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2328.125,2307.462899543379,2081.1691495433793,226.29375000000002,0.09720000000000001,99.1125003830713,1095.211740331492,11167.610497237569
2018-09-21,1720,19,20.3,81,1.0,2000,16.9,0.02,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1791.6666666666667,1771.0045662100458,1596.8545662100457,174.15000000000003,0.09720000000000001,98.84676648614209,842.8475138121548,8571.270718232045
2018-09-21,1551,20,20.0,82,0.4,2000,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1615.6250000000002,1594.9628995433793,1437.9241495433794,157.03875000000005,0.09720000000000002,98.7211079021047,760.0328453038676,7719.267955801107
2018-09-21,1540,21,19.9,82,0.6,2000,16.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1604.1666666666667,1583.5045662100458,1427.5795662100459,155.925,0.09720000000000001,98.71197295854832,754.6425414364642,7663.812154696133
2018-09-21,1493,22,19.7,82,0.5,2000,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1555.2083333333335,1534.5462328767126,1383.3799828767126,151.16625000000002,0.09720000000000001,98.67142555670756,731.6112430939228,7426.864640883979
2018-09-21,1171,23,19.5,82,0.6,2000,16.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1219.7916666666667,1199.1295662100458,1080.5658162100458,118.56375000000001,0.09720000000000001,98.30609594890213,573.8223480662983,5803.522099447515
2018-09-22,953,0,19.5,81,1.1,2000,16.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,992.7083333333334,972.0462328767123,875.5549828767123,96.49125000000001,0.09720000000000001,97.91861317540858,466.9963259668509,4704.4889502762435
2018-09-22,875,1,19.5,83,1.5,1459,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,911.4583333333334,890.7962328767123,802.2024828767123,88.59375000000001,0.09720000000000001,97.733072407045,428.7741712707183,4311.2569060773485
2018-09-22,655,2,19.4,85,0.0,1533,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,682.2916666666667,661.6295662100457,595.3108162100457,66.31875000000001,0.09720000000000001,96.9716616124647,320.968093922652,3202.1408839779006
2018-09-22,458,3,18.8,90,1.0,1191,17.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,477.08333333333337,456.42123287671234,410.04873287671234,46.37250000000001,0.09720000000000001,95.66907938027157,224.4326519337017,2208.977900552486
2018-09-22,96,4,18.9,88,0.8,1226,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,100.0,79.337899543379,69.617899543379,9.72,0.09720000000000001,79.337899543379,47.04265193370166,383.9779005524862
2018-09-22,93,5,18.8,96,0.2,973,18.1,0.0,6.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,96.875,76.212899543379,66.79664954337899,9.416250000000002,0.09720000000000002,78.67138017381058,45.57256906077349,368.853591160221
2018-09-22,215,6,18.4,95,0.1,752,17.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,223.95833333333334,203.29623287671234,181.52748287671233,21.768750000000004,0.09720000000000001,90.77413188913667,105.35593922651935,983.9088397790056
2018-09-22,363,7,18.1,96,0.9,557,17.4,0.04,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,378.125,357.46289954337897,320.70914954337894,36.753750000000004,0.09720000000000001,94.53564285444733,177.8800276243094,1730.0414364640883
2018-09-22,654,8,18.2,86,0.0,858,15.8,0.48,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,681.25,660.587899543379,594.370399543379,66.2175,0.0972,96.96703112563361,320.4780662983425,3197.099447513812
2018-09-22,810,9,19.7,78,1.3,740,15.7,1.17,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,843.7500000000001,823.0878995433791,741.075399543379,82.01250000000002,0.09720000000000001,97.55115846440047,396.9223756906078,3983.5635359116027
2018-09-22,925,10,21.8,67,1.9,878,15.3,1.88,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,963.5416666666667,942.8795662100457,849.2233162100457,93.65625000000001,0.09720000000000001,97.85560903369122,453.2755524861879,4563.328729281769
2018-09-22,1062,11,22.7,55,2.7,1297,13.1,1.86,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1106.25,1085.587899543379,978.060399543379,107.5275,0.09720000000000001,98.13223950674613,520.4093370165747,5254.005524861878
2018-09-22,1273,12,24.2,43,2.2,1798,10.8,2.31,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1326.0416666666667,1305.3795662100458,1176.488316210046,128.89125,0.09720000000000001,98.44182117530589,623.8051657458565,6317.748618784531
2018-09-22,1409,13,24.9,32,3.9,2000,7.0,2.57,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1467.7083333333335,1447.0462328767126,1304.3849828767125,142.66125000000002,0.09720000000000001,98.5922202669726,690.4489226519338,7003.383977900553
2018-09-22,1532,14,25.2,28,4.4,2000,5.3,2.76,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1595.8333333333335,1575.1712328767126,1420.0562328767126,155.11500000000004,0.09720000000000001,98.70524696877571,750.7223204419892,7623.480662983427
2018-09-22,1814,15,25.4,32,3.8,1980,7.4,2.42,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1889.5833333333335,1868.9212328767126,1685.2537328767125,183.66750000000002,0.09720000000000001,98.90652610593406,888.9101104972376,9045.165745856355
2018-09-22,1840,16,25.3,38,3.0,2000,9.9,1.88,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1916.6666666666667,1896.0045662100458,1709.7045662100459,186.3,0.09720000000000001,98.92197736748065,901.6508287292819,9176.243093922654
2018-09-22,2045,17,24.6,35,3.6,1990,8.1,1.2,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2130.2083333333335,2109.5462328767126,1902.4899828767125,207.05625000000003,0.09720000000000001,99.03004320594836,1002.1064917127073,10209.737569060775
2018-09-22,1939,18,23.2,36,2.8,2000,7.2,0.47,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2019.7916666666667,1999.1295662100458,1802.8058162100458,196.32375000000002,0.09720000000000001,98.9770182342261,950.1635635359116,9675.345303867403
2018-09-22,1743,19,21.3,43,2.8,2000,8.2,0.02,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1815.6250000000002,1794.9628995433793,1618.4841495433793,176.47875000000005,0.09720000000000001,98.86198414008284,854.1181491712709,8687.223756906078
2018-09-22,1604,20,20.4,52,1.2,2000,10.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1670.8333333333335,1650.1712328767126,1487.7662328767126,162.40500000000003,0.09720000000000001,98.76336555870598,786.0043093922653,7986.464088397791
2018-09-22,1502,21,19.4,55,0.8,2000,10.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1564.5833333333335,1543.9212328767126,1391.8437328767125,152.07750000000001,0.0972,98.67938638892436,736.0214917127072,7472.237569060775
2018-09-22,1430,22,18.6,62,0.6,2000,11.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1489.5833333333335,1468.9212328767126,1324.1337328767127,144.78750000000002,0.09720000000000001,98.61289395535971,700.739502762431,7109.254143646411
2018-09-22,1108,23,17.9,66,1.0,2000,11.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1154.1666666666667,1133.5045662100458,1021.3195662100458,112.18500000000002,0.09720000000000001,98.20978190989567,542.9506077348068,5485.911602209946
2018-09-23,880,0,17.2,69,0.6,2000,11.4,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,916.6666666666667,896.0045662100457,806.9045662100457,89.10000000000001,0.0972,97.74595267745953,431.22430939226524,4336.464088397791
2018-09-23,644,1,16.4,66,0.1,2000,10.0,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,670.8333333333334,650.1712328767123,584.9662328767123,65.20500000000001,0.09720000000000001,96.91993533565898,315.57779005524867,3146.685082872928
2018-09-23,489,2,16.0,72,1.3,2000,10.9,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,509.37500000000006,488.7128995433791,439.20164954337906,49.51125000000001,0.09720000000000001,95.94363672017256,239.62350828729288,2365.2624309392268
2018-09-23,334,3,15.8,70,0.8,2000,10.3,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,347.9166666666667,327.2545662100457,293.4370662100457,33.8175,0.09720000000000001,94.0611926831269,163.66922651933703,1583.839779005525
2018-09-23,202,4,16.2,69,0.7,2000,10.4,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,210.41666666666669,189.75456621004568,169.30206621004567,20.452500000000004,0.09720000000000001,90.18038790180388,98.98558011049727,918.3701657458565
2018-09-23,106,5,16.3,67,0.8,2000,10.1,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,110.41666666666667,89.75456621004567,79.02206621004567,10.732500000000002,0.09720000000000001,81.28715430343757,51.94292817679559,434.3922651933702
2018-09-23,144,6,16.5,73,1.2,2000,11.6,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,150.0,129.337899543379,114.757899543379,14.580000000000002,0.09720000000000001,86.22526636225267,70.5639779005525,625.9668508287293
2018-09-23,261,7,16.5,74,0.4,2000,11.8,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,271.875,251.212899543379,224.78664954337899,26.426250000000003,0.09720000000000001,92.40014695848423,127.8972099447514,1215.8149171270718
2018-09-23,439,8,17.0,69,1.2,2000,11.2,0.3,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,457.2916666666667,436.6295662100457,392.1808162100457,44.448750000000004,0.09720000000000001,95.48163634661591,215.12212707182323,2113.190607734807
2018-09-23,534,9,18.4,59,1.0,1951,10.2,0.86,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,556.25,535.587899543379,481.52039954337897,54.0675,0.09720000000000001,96.28546508645015,261.67475138121546,2592.1270718232045
2018-09-23,620,10,19.3,59,0.2,2000,11.0,0.94,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,645.8333333333334,625.1712328767123,562.3962328767124,62.77500000000001,0.09720000000000001,96.80070702607159,303.8171270718232,3025.6906077348067
2018-09-23,764,11,20.1,57,3.0,1929,11.3,1.29,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,795.8333333333334,775.1712328767123,697.8162328767123,77.355,0.0972,97.40371512586961,374.38110497237574,3751.6574585635362
2018-09-23,915,12,20.8,52,1.2,1984,10.5,1.25,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,953.1250000000001,932.4628995433791,839.819149543379,92.64375000000003,0.09720000000000001,97.83217306684632,448.37527624309405,4512.914364640884
2018-09-23,1031,13,22.7,44,1.4,1913,9.8,1.77,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1073.9583333333335,1053.2962328767126,948.9074828767125,104.38875000000003,0.09720000000000001,98.07607987988787,505.21848066298355,5097.720994475139
2018-09-23,1136,14,24.2,40,1.2,1953,9.7,2.62,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1183.3333333333335,1162.6712328767126,1047.6512328767126,115.02000000000002,0.09720000000000001,98.25390700366584,556.6713812154698,5627.071823204421
2018-09-23,1366,15,25.0,28,2.2,2000,5.2,2.39,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1422.9166666666667,1402.2545662100458,1263.9470662100457,138.30750000000003,0.09720000000000002,98.54790509236047,669.37773480663,6786.602209944752
2018-09-23,1502,16,24.6,29,4.0,1988,5.3,1.73,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1564.5833333333335,1543.9212328767126,1391.8437328767125,152.07750000000001,0.0972,98.67938638892436,736.0214917127072,7472.237569060775
2018-09-23,1591,17,24.1,41,2.4,2000,10.0,1.17,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1657.2916666666667,1636.6295662100458,1475.5408162100457,161.08875000000003,0.09720000000000001,98.75326106609955,779.6339502762432,7920.925414364642
2018-09-23,1492,18,22.3,53,2.7,2000,12.2,0.44,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1554.1666666666667,1533.5045662100458,1382.4395662100458,151.06500000000003,0.09720000000000001,98.670535091263,731.1212154696134,7421.82320441989
2018-09-23,1333,19,21.0,54,2.9,2000,11.3,0.01,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1388.5416666666667,1367.8795662100458,1232.9133162100459,134.96625000000003,0.09720000000000002,98.51195675631237,653.2068232044201,6620.2348066298355
2018-09-23,1287,20,20.2,48,3.3,2000,8.8,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1340.625,1319.962899543379,1189.6541495433792,130.30875,0.09720000000000001,98.4587710615108,630.6655524861878,6388.328729281769
2018-09-23,1148,21,19.1,38,2.1,2000,4.4,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1195.8333333333335,1175.1712328767126,1058.9362328767124,116.23500000000003,0.09720000000000001,98.2721588468331,562.5517127071824,5687.569060773481
2018-09-23,1074,22,18.5,40,2.5,2000,4.6,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1118.75,1098.087899543379,989.345399543379,108.7425,0.09720000000000001,98.15310833907299,526.2896685082874,5314.50276243094
2018-09-23,768,23,17.7,45,1.1,2000,5.6,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,800.0,779.337899543379,701.577899543379,77.76,0.09720000000000001,97.41723744292237,376.3412154696133,3771.8232044198894
2018-09-24,620,0,17.2,50,1.7,2000,6.6,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,645.8333333333334,625.1712328767123,562.3962328767124,62.77500000000001,0.09720000000000001,96.80070702607159,303.8171270718232,3025.6906077348067
2018-09-24,426,1,16.8,53,2.0,2000,7.1,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,443.75000000000006,423.0878995433791,379.9553995433791,43.13250000000001,0.09720000000000001,95.34375200977556,208.7517679558011,2047.651933701658
2018-09-24,302,2,16.1,57,0.7,2000,7.5,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,314.58333333333337,293.92123287671234,263.34373287671235,30.577500000000008,0.09720000000000001,93.43191508663702,147.98834254143648,1422.513812154696
2018-09-24,216,3,15.5,63,0.3,2000,8.4,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,225.00000000000003,204.33789954337902,182.46789954337902,21.870000000000005,0.09720000000000001,90.81684424150178,105.84596685082875,988.950276243094
2018-09-24,141,4,14.9,68,0.9,2000,9.0,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,146.875,126.212899543379,111.93664954337899,14.276250000000001,0.09720000000000001,85.93218692315165,69.09389502762431,610.8425414364641
2018-09-24,105,5,14.4,66,0.3,2000,8.1,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,109.37500000000001,88.71289954337901,78.081649543379,10.631250000000003,0.09720000000000002,81.10893672537507,51.452900552486206,429.35082872928183
2018-09-24,141,6,14.3,66,0.5,2000,8.0,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,146.875,126.212899543379,111.93664954337899,14.276250000000001,0.09720000000000001,85.93218692315165,69.09389502762431,610.8425414364641
2018-09-24,205,7,14.7,61,2.1,2000,7.2,0.02,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,213.54166666666669,192.87956621004568,172.1233162100457,20.756250000000005,0.09720000000000001,90.32408954226528,100.45566298342543,933.4944751381217
2018-09-24,296,8,15.4,52,2.2,1985,5.5,0.49,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,308.33333333333337,287.67123287671234,257.7012328767123,29.970000000000006,0.09720000000000001,93.29877823028508,145.04817679558013,1392.265193370166
2018-09-24,310,9,17.0,43,2.1,1993,4.3,1.36,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,322.9166666666667,302.2545662100457,270.8670662100457,31.387500000000006,0.09720000000000001,93.60141405214318,151.9085635359116,1462.8453038674036
2018-09-24,426,10,18.5,38,3.3,2000,3.8,2.02,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,443.75000000000006,423.0878995433791,379.9553995433791,43.13250000000001,0.09720000000000001,95.34375200977556,208.7517679558011,2047.651933701658
2018-09-24,588,11,19.4,31,4.1,1966,1.8,2.55,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,612.5,591.837899543379,532.302899543379,59.535000000000004,0.09720000000000001,96.62659584381697,288.13624309392264,2864.3646408839777
2018-09-24,754,12,20.3,34,2.6,2000,3.9,2.85,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,785.4166666666667,764.7545662100457,688.4120662100457,76.34250000000002,0.09720000000000001,97.3692816394753,369.4808287292818,3701.243093922652
2018-09-24,885,13,20.9,30,3.5,2000,2.6,2.93,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,921.8750000000001,901.2128995433791,811.606649543379,89.60625000000002,0.09720000000000001,97.75868740809534,433.6744475138122,4361.671270718232
2018-09-24,1099,14,21.3,30,4.3,2000,3.0,2.78,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1144.7916666666667,1124.1295662100458,1012.8558162100458,111.27375000000002,0.09720000000000001,98.1951213431887,538.5403591160223,5440.5386740331505
2018-09-24,1273,15,21.8,32,3.3,2000,4.3,2.42,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1326.0416666666667,1305.3795662100458,1176.488316210046,128.89125,0.09720000000000001,98.44182117530589,623.8051657458565,6317.748618784531
2018-09-24,1433,16,22.0,31,2.7,2000,4.0,1.87,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1492.7083333333335,1472.0462328767126,1326.9549828767126,145.09125000000003,0.09720000000000001,98.61579787589977,702.2095856353593,7124.378453038675
2018-09-24,1442,17,21.6,32,3.1,2000,4.1,1.2,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1502.0833333333335,1481.4212328767126,1335.4187328767125,146.00250000000003,0.09720000000000001,98.62443714019722,706.6198342541438,7169.751381215471
2018-09-24,1237,18,20.3,35,2.4,2000,4.3,0.46,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1288.5416666666667,1267.8795662100458,1142.633316210046,125.24625000000002,0.09720000000000001,98.39647401468423,606.1641712707183,6136.2569060773485
2018-09-24,1280,19,18.6,54,2.7,2000,9.0,0.01,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1333.3333333333335,1312.6712328767126,1183.0712328767127,129.60000000000002,0.09720000000000001,98.45034246575342,627.2353591160222,6353.0386740331505
2018-09-24,1227,20,17.6,57,1.4,2000,8.9,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1278.125,1257.462899543379,1133.229149543379,124.23375000000001,0.09720000000000001,98.38340534324726,601.2638950276244,6085.842541436465
2018-09-24,1145,21,16.8,58,1.2,2000,8.4,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,1192.7083333333335,1172.0462328767126,1056.1149828767125,115.93125000000002,0.09720000000000001,98.26763175210864,561.0816298342543,5672.4447513812165
2018-09-24,958,22,16.6,47,3.9,2000,5.2,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,997.9166666666667,977.2545662100457,880.2570662100457,96.99750000000002,0.09720000000000001,97.92947636342836,469.4464640883979,4729.696132596686
2018-09-24,750,23,15.7,51,0.4,2000,5.5,0.0,0.0,0.0,Autumn,Holiday,Yes,20.662100456621005,781.25,760.587899543379,684.650399543379,75.9375,0.0972,97.35525114155251,367.52071823204415,3681.077348066298
